,LOC,MEAS,EQPT,TEST_FLOW,IND_STEP,DPN,CAP,HEADS,DISCS,2025_FW1,2025_FW2,2025_FW3,2025_FW4,2025_FW5,2025_FW6,2025_FW7,2025_FW8,2025_FW9,2025_FW10,2025_FW11,2025_FW12,2025_FW13
938,WUX,TT,GEMINI_IO,GG,CRT2,V11,2000,3,2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
939,WUX,TT,GEMINI_IO,GG,FIN2,V11,2000,3,2,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
940,WUX,TT,GEMINI_SP,GG,SCOPY,V11,3000,4,2,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
941,WUX,TT,GEMINI_SP,GG,PRE2,V11,3000,4,2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
942,WUX,TT,GEMINI_SP,GG,CAL2,V11,3000,4,2,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
943,WUX,TT,GEMINI_SP,GG,FNC2,V11,3000,4,2,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5,40.5
944,WUX,TT,GEMINI_IO,GG,CRT2,V11,3000,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
945,WUX,TT,GEMINI_IO,GG,FIN2,V11,3000,4,2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
946,WUX,TT,GEMINI_SP,GG,SCOPY,V11,4000,4,2,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
947,WUX,TT,GEMINI_SP,GG,PRE2,V11,4000,4,2,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
948,WUX,TT,GEMINI_SP,GG,CAL2,V11,4000,4,2,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
949,WUX,TT,GEMINI_SP,GG,FNC2,V11,4000,4,2,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
950,WUX,TT,GEMINI_IO,GG,CRT2,V11,4000,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
951,WUX,TT,GEMINI_IO,GG,FIN2,V11,4000,4,2,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
952,WUX,YD,GEMINI_SP,GG,SCOPY,V11,1000,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
953,WUX,YD,GEMINI_SP,GG,PRE2,V11,1000,2,1,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
954,WUX,YD,GEMINI_SP,GG,CAL2,V11,1000,2,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
955,WUX,YD,GEMINI_SP,GG,FNC2,V11,1000,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
956,WUX,YD,GEMINI_IO,GG,CRT2,V11,1000,2,1,0.9814826373660336,0.9814826373660336,0.9814826373660336,0.9814826373660336,0.9275550199283394,0.9275550199283394,0.9275550199283394,0.9275550199283394,0.8736274024906454,0.8736274024906454,0.8736274024906454,0.8736274024906454,0.8736274024906454
957,WUX,YD,GEMINI_IO,GG,FIN2,V11,1000,2,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
958,WUX,YD,GEMINI_SP,GG,SCOPY,V11,2000,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
959,WUX,YD,GEMINI_SP,GG,PRE2,V11,2000,2,1,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
960,WUX,YD,GEMINI_SP,GG,CAL2,V11,2000,2,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
961,WUX,YD,GEMINI_SP,GG,FNC2,V11,2000,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
962,WUX,YD,GEMINI_IO,GG,CRT2,V11,2000,2,1,0.9814826373660336,0.9814826373660336,0.9814826373660336,0.9814826373660336,0.9275550199283394,0.9275550199283394,0.9275550199283394,0.9275550199283394,0.8736274024906454,0.8736274024906454,0.8736274024906454,0.8736274024906454,0.8736274024906454
963,WUX,YD,GEMINI_IO,GG,FIN2,V11,2000,2,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
964,WUX,YD,GEMINI_SP,GG,SCOPY,V11,2000,3,2,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
965,WUX,YD,GEMINI_SP,GG,PRE2,V11,2000,3,2,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
966,WUX,YD,GEMINI_SP,GG,CAL2,V11,2000,3,2,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
967,WUX,YD,GEMINI_SP,GG,FNC2,V11,2000,3,2,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
968,WUX,YD,GEMINI_IO,GG,CRT2,V11,2000,3,2,0.9814826373660336,0.9814826373660336,0.9814826373660336,0.9814826373660336,0.9275550199283394,0.9275550199283394,0.9275550199283394,0.9275550199283394,0.8736274024906454,0.8736274024906454,0.8736274024906454,0.8736274024906454,0.8736274024906454
969,WUX,YD,GEMINI_IO,GG,FIN2,V11,2000,3,2,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
970,WUX,YD,GEMINI_SP,GG,SCOPY,V11,3000,4,2,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
971,WUX,YD,GEMINI_SP,GG,PRE2,V11,3000,4,2,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
972,WUX,YD,GEMINI_SP,GG,CAL2,V11,3000,4,2,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
973,WUX,YD,GEMINI_SP,GG,FNC2,V11,3000,4,2,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
974,WUX,YD,GEMINI_IO,GG,CRT2,V11,3000,4,2,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975,0.61136324450975
975,WUX,YD,GEMINI_IO,GG,FIN2,V11,3000,4,2,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
976,WUX,YD,GEMINI_SP,GG,SCOPY,V11,4000,4,2,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
977,WUX,YD,GEMINI_SP,GG,PRE2,V11,4000,4,2,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
978,WUX,YD,GEMINI_SP,GG,CAL2,V11,4000,4,2,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
979,WUX,YD,GEMINI_SP,GG,FNC2,V11,4000,4,2,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
980,WUX,YD,GEMINI_IO,GG,CRT2,V11,4000,4,2,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537,0.7228462135093537
981,WUX,YD,GEMINI_IO,GG,FIN2,V11,4000,4,2,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
982,WUX,TT,GEMINI_SP,GG,SCOPY,V114D,6000,6,3,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
983,WUX,TT,GEMINI_SP,GG,PRE2,V114D,6000,6,3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
984,WUX,TT,GEMINI_SP,GG,CAL2,V114D,6000,6,3,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
985,WUX,TT,GEMINI_SP,GG,FNC2,V114D,6000,6,3,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
986,WUX,TT,GEMINI_IO,GG,CRT2,V114D,6000,6,3,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
987,WUX,TT,GEMINI_IO,GG,FIN2,V114D,6000,6,3,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
988,WUX,TT,GEMINI_SP,GG,SCOPY,V114D,6000,8,4,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
989,WUX,TT,GEMINI_SP,GG,PRE2,V114D,6000,8,4,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
990,WUX,TT,GEMINI_SP,GG,CAL2,V114D,6000,8,4,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
991,WUX,TT,GEMINI_SP,GG,FNC2,V114D,6000,8,4,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
992,WUX,TT,GEMINI_IO,GG,CRT2,V114D,6000,8,4,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
993,WUX,TT,GEMINI_IO,GG,FIN2,V114D,6000,8,4,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
994,WUX,TT,GEMINI_SP,GG,SCOPY,V114D,8000,8,4,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
995,WUX,TT,GEMINI_SP,GG,PRE2,V114D,8000,8,4,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
996,WUX,TT,GEMINI_SP,GG,CAL2,V114D,8000,8,4,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
997,WUX,TT,GEMINI_SP,GG,FNC2,V114D,8000,8,4,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
998,WUX,TT,GEMINI_IO,GG,CRT2,V114D,8000,8,4,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
999,WUX,TT,GEMINI_IO,GG,FIN2,V114D,8000,8,4,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
1000,WUX,YD,GEMINI_SP,GG,SCOPY,V114D,6000,6,3,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1001,WUX,YD,GEMINI_SP,GG,PRE2,V114D,6000,6,3,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1002,WUX,YD,GEMINI_SP,GG,CAL2,V114D,6000,6,3,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1003,WUX,YD,GEMINI_SP,GG,FNC2,V114D,6000,6,3,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
1004,WUX,YD,GEMINI_IO,GG,CRT2,V114D,6000,6,3,0.976237937246472,0.976237937246472,0.976237937246472,0.976237937246472,0.9194799176391192,0.9194799176391192,0.9194799176391192,0.9194799176391192,0.8627218980317659,0.8627218980317659,0.8627218980317659,0.8627218980317659,0.8627218980317659
1005,WUX,YD,GEMINI_IO,GG,FIN2,V114D,6000,6,3,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
1006,WUX,YD,GEMINI_SP,GG,SCOPY,V114D,6000,8,4,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1007,WUX,YD,GEMINI_SP,GG,PRE2,V114D,6000,8,4,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1008,WUX,YD,GEMINI_SP,GG,CAL2,V114D,6000,8,4,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1009,WUX,YD,GEMINI_SP,GG,FNC2,V114D,6000,8,4,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
1010,WUX,YD,GEMINI_IO,GG,CRT2,V114D,6000,8,4,0.9762379372464719,0.9762379372464719,0.9762379372464719,0.9762379372464719,0.9194799176391191,0.9194799176391191,0.9194799176391191,0.9194799176391191,0.8627218980317659,0.8627218980317659,0.8627218980317659,0.8627218980317659,0.8627218980317659
1011,WUX,YD,GEMINI_IO,GG,FIN2,V114D,6000,8,4,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
1012,WUX,YD,GEMINI_SP,GG,SCOPY,V114D,8000,8,4,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1013,WUX,YD,GEMINI_SP,GG,PRE2,V114D,8000,8,4,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
1014,WUX,YD,GEMINI_SP,GG,CAL2,V114D,8000,8,4,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1015,WUX,YD,GEMINI_SP,GG,FNC2,V114D,8000,8,4,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
1016,WUX,YD,GEMINI_IO,GG,CRT2,V114D,8000,8,4,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166,0.986276571621166
1017,WUX,YD,GEMINI_IO,GG,FIN2,V114D,8000,8,4,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1018,WUX,TT,GEMINI_SP,GG,SCOPY,V11LC,2000,2,1,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9
1019,WUX,TT,GEMINI_SP,GG,PRE2,V11LC,2000,2,1,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
1020,WUX,TT,GEMINI_SP,GG,CAL2,V11LC,2000,2,1,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7
1021,WUX,TT,GEMINI_SP,GG,FNC2,V11LC,2000,2,1,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3
1022,WUX,TT,GEMINI_IO,GG,CRT2,V11LC,2000,2,1,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
1023,WUX,TT,GEMINI_IO,GG,FIN2,V11LC,2000,2,1,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9
1024,WUX,TT,GEMINI_SP,GG,SCOPY,V11LC,4000,4,2,38.6,38.6,38.6,38.6,38.6,38.6,38.6,38.6,38.6,38.6,38.6,38.6,38.6
1025,WUX,TT,GEMINI_SP,GG,PRE2,V11LC,4000,4,2,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
1026,WUX,TT,GEMINI_SP,GG,CAL2,V11LC,4000,4,2,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4
1027,WUX,TT,GEMINI_SP,GG,FNC2,V11LC,4000,4,2,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1028,WUX,TT,GEMINI_IO,GG,CRT2,V11LC,4000,4,2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
1029,WUX,TT,GEMINI_IO,GG,FIN2,V11LC,4000,4,2,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
1030,WUX,TT,GEMINI_SP,GG,SCOPY,V11LC,6000,6,3,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6
1031,WUX,TT,GEMINI_SP,GG,PRE2,V11LC,6000,6,3,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2
1032,WUX,TT,GEMINI_SP,GG,CAL2,V11LC,6000,6,3,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8
1033,WUX,TT,GEMINI_SP,GG,FNC2,V11LC,6000,6,3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4
1034,WUX,TT,GEMINI_IO,GG,CRT2,V11LC,6000,6,3,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1035,WUX,TT,GEMINI_IO,GG,FIN2,V11LC,6000,6,3,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
1036,WUX,TT,GEMINI_SP,GG,SCOPY,V11LC,8000,8,4,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2
1037,WUX,TT,GEMINI_SP,GG,PRE2,V11LC,8000,8,4,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7
1038,WUX,TT,GEMINI_SP,GG,CAL2,V11LC,8000,8,4,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
1039,WUX,TT,GEMINI_SP,GG,FNC2,V11LC,8000,8,4,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0
1040,WUX,TT,GEMINI_IO,GG,CRT2,V11LC,8000,8,4,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
1041,WUX,TT,GEMINI_IO,GG,FIN2,V11LC,8000,8,4,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3
1042,WUX,YD,GEMINI_SP,GG,SCOPY,V11LC,2000,2,1,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971
1043,WUX,YD,GEMINI_SP,GG,PRE2,V11LC,2000,2,1,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1044,WUX,YD,GEMINI_SP,GG,CAL2,V11LC,2000,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1045,WUX,YD,GEMINI_SP,GG,FNC2,V11LC,2000,2,1,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1046,WUX,YD,GEMINI_IO,GG,CRT2,V11LC,2000,2,1,0.977053447411788,0.977053447411788,0.977053447411788,0.977053447411788,0.9212218218454,0.9212218218454,0.9212218218454,0.9212218218454,0.8653901962790124,0.8653901962790124,0.8653901962790124,0.8653901962790124,0.8653901962790124
1047,WUX,YD,GEMINI_IO,GG,FIN2,V11LC,2000,2,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1048,WUX,YD,GEMINI_SP,GG,SCOPY,V11LC,4000,4,2,0.978,0.978,0.978,0.978,0.95,0.95,0.95,0.95,0.935,0.935,0.935,0.935,0.935
1049,WUX,YD,GEMINI_SP,GG,PRE2,V11LC,4000,4,2,0.98,0.98,0.98,0.98,0.975,0.975,0.975,0.975,0.96,0.96,0.96,0.96,0.96
1050,WUX,YD,GEMINI_SP,GG,CAL2,V11LC,4000,4,2,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988
1051,WUX,YD,GEMINI_SP,GG,FNC2,V11LC,4000,4,2,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
1052,WUX,YD,GEMINI_IO,GG,CRT2,V11LC,4000,4,2,0.9560624639012416,0.9560624639012416,0.9560624639012416,0.9560624639012416,0.9418136480691036,0.9418136480691036,0.9418136480691036,0.9418136480691036,0.9316602418051364,0.9316602418051364,0.9316602418051364,0.9316602418051364,0.9316602418051364
1053,WUX,YD,GEMINI_IO,GG,FIN2,V11LC,4000,4,2,0.97,0.97,0.97,0.97,0.96,0.96,0.96,0.96,0.94,0.94,0.94,0.94,0.94
1054,WUX,YD,GEMINI_SP,GG,SCOPY,V11LC,6000,6,3,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
1055,WUX,YD,GEMINI_SP,GG,PRE2,V11LC,6000,6,3,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
1056,WUX,YD,GEMINI_SP,GG,CAL2,V11LC,6000,6,3,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978
1057,WUX,YD,GEMINI_SP,GG,FNC2,V11LC,6000,6,3,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1058,WUX,YD,GEMINI_IO,GG,CRT2,V11LC,6000,6,3,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109,0.804488411676109
1059,WUX,YD,GEMINI_IO,GG,FIN2,V11LC,6000,6,3,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
1060,WUX,YD,GEMINI_SP,GG,SCOPY,V11LC,8000,8,4,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
1061,WUX,YD,GEMINI_SP,GG,PRE2,V11LC,8000,8,4,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
1062,WUX,YD,GEMINI_SP,GG,CAL2,V11LC,8000,8,4,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978
1063,WUX,YD,GEMINI_SP,GG,FNC2,V11LC,8000,8,4,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
1064,WUX,YD,GEMINI_IO,GG,CRT2,V11LC,8000,8,4,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758,0.7961947167103758
1065,WUX,YD,GEMINI_IO,GG,FIN2,V11LC,8000,8,4,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
1066,WUX,TT,GEMINI_SP,GG,SCOPY,V15CMRIR,1000,2,1,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3
1067,WUX,TT,GEMINI_SP,GG,PRE2,V15CMRIR,1000,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
1068,WUX,TT,GEMINI_SP,GG,CAL2,V15CMRIR,1000,2,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1069,WUX,TT,GEMINI_SP,GG,FNC2,V15CMRIR,1000,2,1,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
1070,WUX,TT,GEMINI_IO,GG,CRT2,V15CMRIR,1000,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
1071,WUX,TT,GEMINI_IO,GG,FIN2,V15CMRIR,1000,2,1,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2
1072,WUX,TT,GEMINI_SP,GG,SCOPY,V15CMRIR,2000,2,1,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3
1073,WUX,TT,GEMINI_SP,GG,PRE2,V15CMRIR,2000,2,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1074,WUX,TT,GEMINI_SP,GG,CAL2,V15CMRIR,2000,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
1075,WUX,TT,GEMINI_SP,GG,FNC2,V15CMRIR,2000,2,1,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8
1076,WUX,TT,GEMINI_IO,GG,CRT2,V15CMRIR,2000,2,1,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2
1077,WUX,TT,GEMINI_IO,GG,FIN2,V15CMRIR,2000,2,1,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2
1078,WUX,TT,GEMINI_SP,GG,SCOPY,V15CMRIR,3000,4,2,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5
1079,WUX,TT,GEMINI_SP,GG,PRE2,V15CMRIR,3000,4,2,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
1080,WUX,TT,GEMINI_SP,GG,CAL2,V15CMRIR,3000,4,2,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
1081,WUX,TT,GEMINI_SP,GG,FNC2,V15CMRIR,3000,4,2,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1082,WUX,TT,GEMINI_IO,GG,CRT2,V15CMRIR,3000,4,2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
